amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	number-of-items	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	customized-url	customized-page	signature-confirmation-recommended 
112-9110319-3797819	112-9110319-3797819	2023-04-10T12:14:01+00:00	2023-04-10T21:41:45+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	11.99								WEST LAFAYETTE	IN	47906-4290	US		false					false
114-2270484-3291422	114-2270484-3291422	2023-04-10T03:01:19+00:00	2023-04-10T18:57:43+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	11.99	0.34							PRESCOTT VALLEY	AZ	86314-6405	US		false					false
112-7813940-0165847	112-7813940-0165847	2023-04-09T21:40:34+00:00	2023-04-10T06:32:06+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Cardamon Flavoured Turkish coffee 125gr.(4.40oz)	selamlique-125g-Cardamon-FBA	B00N3DFXUS		Shipped	1	USD	11.99								Kirkland	WA	98034	US		false					false
111-0454851-6159402	111-0454851-6159402	2023-04-09T16:28:17+00:00	2023-04-10T03:50:20+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Mastic Flavoured Turkish coffee 125gr.(4.40oz)	NH-9ZOX-ZIHU	B00N3DG60E		Shipped	1	USD	11.99								WIND GAP	PA	18091-9779	US		false					false
113-5223064-6753006	113-5223064-6753006	2023-04-09T04:48:36+00:00	2023-04-10T03:12:10+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Traditional Turkish coffee 125gr. (4.40oz)	V7-CFP1-A8TE	B00ARY2LTC		Shipped	1	USD	11.99								SOUTH PASADENA	CA	91030-1745	US		false					false
111-4812027-9948263	111-4812027-9948263	2023-04-09T01:26:24+00:00	2023-04-10T18:37:46+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Ground Turkish Coffee with Rose Flavor (4.40oz)	N0-CPS5-JQQY	B08CSRT5G4		Shipped	1	USD	11.99	0.96							HUNTSVILLE	AL	35806-3264	US		false					false
113-6853345-2863446	113-6853345-2863446	2023-04-09T01:22:24+00:00	2023-04-12T01:15:18+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Ground Turkish Coffee with Rose Flavor (4.40oz)	N0-CPS5-JQQY	B08CSRT5G4		Shipped	2	USD	23.98								SARASOTA	FL	34235-2110	US		false					false
111-5738814-8843466	111-5738814-8843466	2023-04-08T20:21:02+00:00	2023-04-09T09:29:38+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Mastic Flavoured Turkish coffee 125gr.(4.40oz)	NH-9ZOX-ZIHU	B00N3DG60E		Shipped	2	USD	23.98								BLOOMFIELD HILLS	MI	48302-0923	US		false					false
111-4944238-2909847	111-4944238-2909847	2023-04-08T20:20:23+00:00	2023-04-09T09:29:33+00:00	Shipped	Amazon	Amazon.com			Standard	SELAMLIQUE TURKISH COFFEE ISTANBUL Orange Flavored Turkish coffee 125gr. (4.40oz) ultra fine powder coffee (Orange)	7D-FXNN-YDWC	B0968L9H3L		Shipped	2	USD	23.98								BLOOMFIELD HILLS	MI	48302-0923	US		false					false
111-6702947-3615413	111-6702947-3615413	2023-04-08T20:19:39+00:00	2023-04-10T17:08:59+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Ground Turkish Coffee with Rose Flavor (4.40oz)	N0-CPS5-JQQY	B08CSRT5G4		Shipped	2	USD	23.98								BLOOMFIELD HILLS	MI	48302-0923	US		false					false
112-4589508-9753036	112-4589508-9753036	2023-04-08T19:07:52+00:00	2023-04-09T04:19:45+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	11.99								RENO	NV	89519-7359	US		false					false
